,Seat,First_name,Last_name,Party,Votes,Year,Won,Election_date,First_Name,Last_Name,Est,Age_Semester
1016,DISTRICT D,ERIC,KLEIN,IMPACT,303,2015,FALSE,FALL,NA,NA,SYSTEM,1
1017,DISTRICT D,CARRIE,WILKEY,IMPACT,304,2015,FALSE,FALL,NA,NA,SYSTEM,1
1018,DISTRICT D,ALEX,EVERITT,IMPACT,308,2015,FALSE,FALL,NA,NA,SYSTEM,1
1019,DISTRICT D,JANA,CARACCIOLO,IMPACT,313,2015,FALSE,FALL,NA,NA,SYSTEM,1
1020,DISTRICT D,NADEGE,DAUPHIN,IMPACT,315,2015,FALSE,FALL,NA,NA,SYSTEM,1
1021,DISTRICT D,NICK,ELDER,IMPACT,318,2015,FALSE,FALL,NA,NA,SYSTEM,1
1022,DISTRICT D,LUKE,WINTER,IMPACT,321,2015,FALSE,FALL,NA,NA,SYSTEM,1
1023,DISTRICT D,MELODY,DICKSON,IMPACT,327,2015,FALSE,FALL,NA,NA,SYSTEM,1
1024,DISTRICT D,KAILYN,ALLEN,IMPACT,345,2015,FALSE,FALL,NA,NA,SYSTEM,1
1025,DISTRICT D,GABRIELA,VALENTIN,IMPACT,350,2015,FALSE,FALL,NA,NA,SYSTEM,1
1026,DISTRICT D,ISMAEL,SYED,IMPACT,360,2015,FALSE,FALL,NA,NA,SYSTEM,1
1027,DISTRICT D,MARGARET,PATTERSON,ACCESS,731,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1028,DISTRICT D,RICARDO,SABATER,ACCESS,735,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1029,DISTRICT D,BRITTANY,MUNYER,ACCESS,736,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1030,DISTRICT D,YUCHEN,WANG,ACCESS,750,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1031,DISTRICT D,LILLIAN,ROZSA,ACCESS,755,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1032,DISTRICT D,DWAYNE,FLETCHER,ACCESS,760,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1033,DISTRICT D,HURARA,KHAN,ACCESS,761,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1034,DISTRICT D,YEN,LE,ACCESS,767,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1035,DISTRICT D,JESSICA,VALDES,ACCESS,776,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1036,DISTRICT D,ANTHONY,BLACK,ACCESS,784,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1037,DISTRICT D,LIVIA,LEDBETTER,INDEPENDENT,171,2016,FALSE,FALL,NA,NA,INDEPENDENT,NA
1038,DISTRICT D,LOGAN,LUSE,IMPACT,224,2016,TRUE,FALL,NA,NA,SYSTEM,3
1039,DISTRICT D,KEAT,WALDRON,IMPACT,228,2016,TRUE,FALL,NA,NA,SYSTEM,3
1040,DISTRICT D,MARCELLO,BIZZIO,IMPACT,231,2016,TRUE,FALL,NA,NA,SYSTEM,3
1041,DISTRICT D,MICHAEL,GARCIA,IMPACT,235,2016,TRUE,FALL,NA,NA,SYSTEM,3
1042,DISTRICT D,SALONI,PATEL,IMPACT,236,2016,TRUE,FALL,NA,NA,SYSTEM,3
1043,DISTRICT D,RODEL,ENDEREZ,IMPACT,240,2016,TRUE,FALL,NA,NA,SYSTEM,3
1044,DISTRICT D,JULIA,MORGAN,IMPACT,250,2016,TRUE,FALL,NA,NA,SYSTEM,3
1045,DISTRICT D,YEN,LE,IMPACT,252,2016,TRUE,FALL,NA,NA,SYSTEM,3
1046,DISTRICT D,CARLEY,MEAD,IMPACT,256,2016,TRUE,FALL,NA,NA,SYSTEM,3
1047,DISTRICT D,LUCAS,ZHOU,IMPACT,264,2016,TRUE,FALL,NA,NA,SYSTEM,3
1048,DISTRICT D,HANGWEI,LU,IMPACT,266,2016,TRUE,FALL,NA,NA,SYSTEM,3
1049,DISTRICT D,SOFIA,BEVER,IMPACT,273,2016,TRUE,FALL,NA,NA,SYSTEM,3
1050,DISTRICT D,JACOB,RINE,IMPACT,186,2017,FALSE,FALL,NA,NA,SYSTEM,5
1051,DISTRICT D,ERICK,BOLDT,IMPACT,205,2017,FALSE,FALL,NA,NA,SYSTEM,5
1052,DISTRICT D,RYYAN,KASSOO,IMPACT,209,2017,FALSE,FALL,NA,NA,SYSTEM,5
1053,DISTRICT D,SALONI,PATEL,IMPACT,213,2017,FALSE,FALL,NA,NA,SYSTEM,5
1054,DISTRICT D,KATHRYN,MACK,IMPACT,216,2017,FALSE,FALL,NA,NA,SYSTEM,5
1055,DISTRICT D,DEREK,RO,IMPACT,218,2017,FALSE,FALL,NA,NA,SYSTEM,5
1056,DISTRICT D,TAYLOR,PEARCE,IMPACT,221,2017,FALSE,FALL,NA,NA,SYSTEM,5
1057,DISTRICT D,DANNY,HERNANDEZ,IMPACT,224,2017,FALSE,FALL,NA,NA,SYSTEM,5
1058,DISTRICT D,MARCELLO,BIZZIO,IMPACT,231,2017,FALSE,FALL,NA,NA,SYSTEM,5
1059,DISTRICT D,WHITNEY,NGUYEN,IMPACT,240,2017,FALSE,FALL,NA,NA,SYSTEM,5
1060,DISTRICT D,MARIA,PEREZ,IMPACT,246,2017,TRUE,FALL,NA,NA,SYSTEM,5
1061,DISTRICT D,LUCAS,ZHOU,IMPACT,249,2017,TRUE,FALL,NA,NA,SYSTEM,5
1062,DISTRICT D,ADAM,VICTORIANNE,INSPIRE,435,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1063,DISTRICT D,GREGORY,WILEY,INSPIRE,439,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1064,DISTRICT D,NATHAN,MORSE,INSPIRE,443,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1065,DISTRICT D,ZARELLA,BERROCAL,INSPIRE,447,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1066,DISTRICT D,RICARDO,RAUSEO,INSPIRE,450,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1067,DISTRICT D,BENJAMIN,LIMA,INSPIRE,457,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1068,DISTRICT D,FELIPE,GATOS,INSPIRE,462,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1069,DISTRICT D,MEGAN,BIRNHOLZ,INSPIRE,467,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1070,DISTRICT D,RACHEL,MULLER,INSPIRE,477,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1071,DISTRICT D,TIFFANY,BERKLEY,INSPIRE,489,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1072,DISTRICT E,ANGELA,MOTT,SUN,115,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
1073,DISTRICT E,KIMBERLY,JAMES,IMPACT,160,2000,TRUE,FALL,NA,NA,SYSTEM,1
1074,DISTRICT E,KIMBERLY,JAMES,FUSION,181,2001,TRUE,FALL,NA,NA,SYSTEM,2
1075,DISTRICT E,LAQUITA,SMITH,INDEPENDENT,19,2002,FALSE,FALL,NA,NA,INDEPENDENT,NA
1076,DISTRICT E,MARYBETH,COLEMAN,IGNITE,99,2002,TRUE,FALL,NA,NA,SYSTEM,2
1077,DISTRICT E,CLAYTON,ARCHEY,IGNITE,161,2003,TRUE,FALL,NA,NA,SYSTEM,3
1078,DISTRICT E,STEPHANIE,MACK,ACCESS,94,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
1079,DISTRICT E,ALAN,REZAEI,INDEPENDENT,71,2006,FALSE,FALL,NA,NA,INDEPENDENT,NA
1080,DISTRICT E,CURTIS,GARRISON,SWAMP,241,2006,TRUE,FALL,NA,NA,SYSTEM,2
1081,DISTRICT E,JONATHAN,GERSTEN,INDEPENDENT,68,2008,FALSE,FALL,NA,NA,INDEPENDENT,NA
1082,DISTRICT E,JARED,HAMIL,ORANGE & BLUE,68,2008,TRUE,FALL,NA,NA,INDEPENDENT,2
1083,DISTRICT E,AVERIEL,MCKENZIE,UNITE,75,2009,TRUE,FALL,NA,NA,SYSTEM,2
1084,DISTRICT E,ALEXANDRA,DE PAZ,ORANGE & BLUE,31,2009,FALSE,FALL,NA,NA,INDEPENDENT,4
1085,DISTRICT E,AMANDA,FORD,UNITE,65,2010,TRUE,FALL,NA,NA,SYSTEM,4
1086,DISTRICT E,ARIELLE,CLAUDE,SWAMP,1313,2012,TRUE,FALL,NA,NA,SYSTEM,1
1087,DISTRICT E,BRIAN,SKIPPER,STUDENTS PARTY,462,2012,FALSE,FALL,NA,NA,INDEPENDENT,1
1088,DISTRICT E,RODOLFO,CORDERO,STUDENTS PARTY,426,2013,TRUE,FALL,NA,NA,INDEPENDENT,3
1089,DISTRICT E,,,SWAMP,11,2014,TRUE,FALL,NA,NA,SYSTEM,5
1090,DISTRICT E,REICE,REID,ACCESS,30,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
1091,DISTRICT E,TAYLOR,KENNEDY,IMPACT,58,2015,TRUE,FALL,NA,NA,SYSTEM,1
1092,DISTRICT E,WALLACE,MAZON,IMPACT,62,2016,TRUE,FALL,NA,NA,SYSTEM,3
1093,DISTRICT E,SYDNEY,HONEYCUTT,IMPACT,64,2017,TRUE,FALL,NA,NA,SYSTEM,5
1094,DISTRICT E ,BRETT,ROWLAND,UNITE,501,2011,TRUE,FALL,NA,NA,SYSTEM,6
1095,FAMILY HOUSING,TIM,STEVENS,SUN,10,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
1096,FAMILY HOUSING,MARCUS,OQUENDO-JOHNSON,IMPACT,18,2000,FALSE,FALL,NA,NA,SYSTEM,1
1097,FAMILY HOUSING,MIKE,KING,WRITE-IN,20,2000,TRUE,FALL,NA,NA,INDEPENDENT,NA
1098,FAMILY HOUSING,TIM,STEVENS,VOICE,10,2001,TRUE,FALL,NA,NA,INDEPENDENT,1
1099,FAMILY HOUSING,SEAN,BECHT,IGNITE,3,2002,TRUE,FALL,NA,NA,SYSTEM,2
1100,FAMILY HOUSING,MICHELLE,BONILLA,STUDENT ALLIANCE,3,2003,FALSE,FALL,NA,NA,INDEPENDENT,2
1101,FAMILY HOUSING,FRED,SHIRAEF,IGNITE,4,2003,TRUE,FALL,NA,NA,SYSTEM,3
1102,FAMILY HOUSING,BRENDAN,FLETCHER,WRITE-IN,2,2004,TRUE,FALL,NA,NA,INDEPENDENT,NA
1103,FAMILY HOUSING,ODETTE,RIVERA,PROGRESS,21,2009,TRUE,FALL,NA,NA,INDEPENDENT,2
1104,FAMILY HOUSING,JUSTIN,RUNAE,INDEPENDENT,13,2009,TRUE,FALL,NA,NA,INDEPENDENT,NA
1105,FAMILY HOUSING,BRITTANY,SMITH,UNITE,2,2009,FALSE,FALL,NA,NA,SYSTEM,2
1106,FAMILY HOUSING,KATHERINE,O�BRIEN,UNITE,2,2010,FALSE,FALL,NA,NA,SYSTEM,4
1107,FAMILY HOUSING,JOSé,SOTO,PROGRESS,7,2010,TRUE,FALL,NA,NA,INDEPENDENT,1
1108,FAMILY HOUSING,JUSTIN,RUNAC,INDEPENDENT,14,2011,TRUE,FALL,NA,NA,INDEPENDENT,NA
1109,FAMILY HOUSING,AMBER,ATKINSON,UNITE,9,2011,FALSE,FALL,NA,NA,SYSTEM,6
1110,FAMILY HOUSING,SAWYER,HUDSON,STUDENTS PARTY,15,2012,TRUE,FALL,NA,NA,INDEPENDENT,1
1111,FAMILY HOUSING,OLUFEMI,BOLARIMA,SWAMP,9,2012,FALSE,FALL,NA,NA,SYSTEM,1
1112,FAMILY HOUSING,ASHLEY,RICHEY,SWAMP,20,2013,TRUE,FALL,NA,NA,SYSTEM,3
1113,FAMILY HOUSING,NICOLE,MALEC,SWAMP,2,2014,TRUE,FALL,NA,NA,SYSTEM,5
1114,FAMILY HOUSING,NICKI,BALDWIN,IMPACT,26,2015,TRUE,FALL,NA,NA,SYSTEM,1
1115,FAMILY HOUSING,ARUN,POKHREL,IMPACT,12,2016,TRUE,FALL,NA,NA,SYSTEM,3
1116,FAMILY HOUSING,TIFFANY,BATTEN,IMPACT,15,2017,TRUE,FALL,NA,NA,SYSTEM,5
1117,FAMILY HOUSING,FEI,LONG,GATOR,9,2005,TRUE,FALL,NA,NA,SYSTEM,2
1118,FAMILY HOUSING,YINGXIA,WAN,ACTION,55,2006,TRUE,FALL,NA,NA,INDEPENDENT,1
1119,GRAHAM,TRACY,MACKOY,STUDENT ALLIANCE,41,2003,FALSE,FALL,NA,NA,INDEPENDENT,2
1120,GRAHAM,KIRSTEN,BLUM,IGNITE,107,2003,TRUE,FALL,NA,NA,SYSTEM,3
1121,GRAHAM,ANSELL,FERNANDEZ,ACCESS,128,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
1122,GRAHAM,SHAKIRA,DINALLY,GATOR,132,2005,TRUE,FALL,NA,NA,SYSTEM,2
1123,GRAHAM,CURTIS,DAVIS,IMPACT,59,2005,FALSE,FALL,NA,NA,INDEPENDENT,2
1124,GRAHAM,LINDSEY,JOHNS,SWAMP,155,2006,TRUE,FALL,NA,NA,SYSTEM,2
1125,GRAHAM,WARDA,ALI,ACTION,100,2006,FALSE,FALL,NA,NA,INDEPENDENT,1
1126,GRAHAM,DEV,GUPTA,PROGRESS,10,2007,FALSE,FALL,NA,NA,INDEPENDENT,1
1127,GRAHAM,KYLE,ROBISCH,INDEPENDENT,43,2007,FALSE,FALL,NA,NA,INDEPENDENT,NA
1128,GRAHAM,KEVIA,SNYDER,GATOR,137,2007,TRUE,FALL,NA,NA,SYSTEM,2
1129,GRAHAM,DYLAN,BILLIODEAUX,ORANGE & BLUE,200,2008,TRUE,FALL,NA,NA,INDEPENDENT,2
1130,GRAHAM,RACHEL,WOLFSON,GATOR,149,2008,FALSE,FALL,NA,NA,SYSTEM,4
1131,GRAHAM,LEONARD,THOMPSON,UNITE,185,2009,TRUE,FALL,NA,NA,SYSTEM,2
1132,GRAHAM,ALEXANDRA,BARGOOT,ORANGE & BLUE,48,2009,FALSE,FALL,NA,NA,INDEPENDENT,4
1133,GRAHAM,ZACHARY,BUSH,PROGRESS,47,2009,FALSE,FALL,NA,NA,INDEPENDENT,2
1134,GRAHAM,HANNAH,POHLMANN,PROGRESS,151,2010,FALSE,FALL,NA,NA,INDEPENDENT,1
1135,GRAHAM,ASHLEY,FLORESTAL,UNITE,179,2010,TRUE,FALL,NA,NA,SYSTEM,4
1136,GRAHAM,SARA,DELAHUNTY,UNITE,131,2011,TRUE,FALL,NA,NA,SYSTEM,6
1137,GRAHAM,ERIC,BROWN,STUDENTS PARTY,61,2011,FALSE,FALL,NA,NA,INDEPENDENT,1
1138,GRAHAM,TOFFI,JACOBI,INDEPENDENT,9,2011,FALSE,FALL,NA,NA,INDEPENDENT,NA
1139,GRAHAM,CONNOR,LARKIN,SWAMP,143,2012,TRUE,FALL,NA,NA,SYSTEM,1
1140,GRAHAM,STEVEN,EVENS,STUDENTS PARTY,56,2012,FALSE,FALL,NA,NA,INDEPENDENT,1
1141,GRAHAM,JASON,RICHARDS,SWAMP,183,2013,TRUE,FALL,NA,NA,SYSTEM,3
1142,GRAHAM,SAWYER,HUDSON,STUDENTS PARTY,31,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
1143,GRAHAM,EMMA,RUTHERFORD,SWAMP,122,2014,TRUE,FALL,NA,NA,SYSTEM,5
1144,GRAHAM,TALA,GHALI,ACCESS,97,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
1145,GRAHAM,SARA,DAOU,IMPACT,150,2015,TRUE,FALL,NA,NA,SYSTEM,1
1146,GRAHAM,SAMANTHA,FINING,IMPACT,101,2016,TRUE,FALL,NA,NA,SYSTEM,3
1147,GRAHAM,LUKE,BOYETT,IMPACT,32,2017,FALSE,FALL,NA,NA,SYSTEM,5
1148,GRAHAM,MACK,JOACHIM,INSPIRE,115,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1149,HUME,JAMIE,WATHEN,IGNITE,113,2003,TRUE,FALL,NA,NA,SYSTEM,3
1150,HUME,KATHERINE,WILLETT,INDEPENDENT,10,2004,FALSE,FALL,NA,NA,INDEPENDENT,NA
1151,HUME,RACHEL,KAPLAN,INDEPENDENT,62,2004,FALSE,FALL,NA,NA,INDEPENDENT,NA
1152,HUME,TANAZ,VAGHAIWALLA,ACCESS,76,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
1153,HUME,BENJAMIN,GROVE,IMPACT,96,2005,TRUE,FALL,NA,NA,INDEPENDENT,2
1154,HUME,ZACK,JONES,GATOR,51,2005,FALSE,FALL,NA,NA,SYSTEM,2
1155,HUME,STEVEN,ROBERTS,INDEPENDENT,48,2005,FALSE,FALL,NA,NA,INDEPENDENT,NA
1156,HUME,SAM,MIORELLI,INDEPENDENT,34,2005,FALSE,FALL,NA,NA,INDEPENDENT,NA
1157,HUME,JOSHUA,RICHARD,ACTION,117,2006,TRUE,FALL,NA,NA,INDEPENDENT,1
1158,HUME,STEVEN,WILLOUGHBY,SWAMP,96,2006,FALSE,FALL,NA,NA,SYSTEM,2
1159,HUME,JENNY,KAPLAN,INDEPENDENT,82,2006,FALSE,FALL,NA,NA,INDEPENDENT,NA
1160,HUME,MIKE,FETTO,GATOR,125,2007,FALSE,FALL,NA,NA,SYSTEM,2
1161,HUME,BEN,CAVATARO,PROGRESS,145,2007,TRUE,FALL,NA,NA,INDEPENDENT,1
1162,HUME,BEN,CAVATARO,ORANGE & BLUE,219,2008,TRUE,FALL,NA,NA,INDEPENDENT,2
1163,HUME,DAVID,ROBERTS,GATOR,139,2008,FALSE,FALL,NA,NA,SYSTEM,4
1164,HUME,MICHAEL,CROWLEY,INDEPENDENT,55,2008,FALSE,FALL,NA,NA,INDEPENDENT,NA
1165,HUME,MARIAN,MALONEY,UNITE,112,2009,TRUE,FALL,NA,NA,SYSTEM,2
1166,HUME,T.J.,BOYD,ORANGE & BLUE,106,2009,FALSE,FALL,NA,NA,INDEPENDENT,4
1167,HUME,CARLOS,MARQUEZ,PROGRESS,75,2009,FALSE,FALL,NA,NA,INDEPENDENT,2
1168,HUME,MICHAEL,SAND,PROGRESS,27,2010,FALSE,FALL,NA,NA,INDEPENDENT,1
1169,HUME,ROCKFORD,DIAS,INDEPENDENT,43,2010,FALSE,FALL,NA,NA,INDEPENDENT,NA
1170,HUME,MICHELE,LIS,UNITE,188,2010,TRUE,FALL,NA,NA,SYSTEM,4
1171,HUME,STEPHANIE,KREITZER,STUDENTS PARTY,128,2011,TRUE,FALL,NA,NA,INDEPENDENT,1
1172,HUME,SOFIA,SHEPARD,UNITE,81,2011,FALSE,FALL,NA,NA,SYSTEM,6
1173,HUME,WILL,BALDOCK,INDEPENDENT,17,2011,FALSE,FALL,NA,NA,INDEPENDENT,NA
1174,HUME,STEVEN,ELKINGTON,STUDENTS PARTY,127,2012,TRUE,FALL,NA,NA,INDEPENDENT,1
1175,HUME,CHRIS,BOYETT,SWAMP,115,2012,FALSE,FALL,NA,NA,SYSTEM,1
1176,HUME,DILLON,CHEPP,SWAMP,120,2013,TRUE,FALL,NA,NA,SYSTEM,3
1177,HUME,JORDAN,PETERSON,STUDENTS PARTY,99,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
1178,HUME,PRESTON,JONES,INDEPENDENT,175,2014,TRUE,FALL,NA,NA,INDEPENDENT,NA
1179,HUME,RACHEL,LAKY,SWAMP,108,2014,FALSE,FALL,NA,NA,SYSTEM,5
1180,HUME,DAVID,ENRIQUEZ,IMPACT,100,2015,FALSE,FALL,NA,NA,SYSTEM,1
1181,HUME,PRESTON,JONES,ACCESS,165,2015,TRUE,FALL,NA,NA,INDEPENDENT,2
1182,HUME,NICOLAS,LOMURRO,IMPACT,71,2016,TRUE,FALL,NA,NA,SYSTEM,3
1183,HUME,STEPHANIE,KAUFMAN,IMPACT,52,2017,FALSE,FALL,NA,NA,SYSTEM,5
1184,HUME,MICHAEL,HOFFMAN,INSPIRE,77,2017,TRUE,FALL,NA,NA,INDEPENDENT,1
1185,INFINITY,KELLY,HOOPER,IMPACT,14,2016,FALSE,FALL,NA,NA,SYSTEM,3
1186,INFINITY,ZACHARIAH,CHOU,INDEPENDENT,42,2016,TRUE,FALL,NA,NA,INDEPENDENT,NA
1187,INFINITY,MORGAN,FINE,IMPACT,77,2017,TRUE,FALL,NA,NA,SYSTEM,5
1188,JENNINGS,RJ,JACQUES,INDEPENDENT,8,2000,FALSE,FALL,NA,NA,INDEPENDENT,NA
1189,JENNINGS,JESSICA,BAGGETTA,SUN,113,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
1190,JENNINGS,ALLISON,ADAIR,IMPACT,176,2000,TRUE,FALL,NA,NA,SYSTEM,1
1191,JENNINGS,MYHOA,POLK,INDEPENDENT,3,2002,FALSE,FALL,NA,NA,INDEPENDENT,NA
1192,JENNINGS,CHRIS,BRUCE,INDEPENDENT,21,2002,FALSE,FALL,NA,NA,INDEPENDENT,NA
1193,JENNINGS,LINDSAY,KANE,IGNITE,193,2002,TRUE,FALL,NA,NA,SYSTEM,2
1194,JENNINGS,JASON,SANTIAGO,STUDENT ALLIANCE,39,2003,FALSE,FALL,NA,NA,INDEPENDENT,2
1195,JENNINGS,NINA,VAGHAIWALLA,IGNITE,280,2003,TRUE,FALL,NA,NA,SYSTEM,3
1196,JENNINGS,JON,GOSLOW,INDEPENDENT,56,2004,FALSE,FALL,NA,NA,INDEPENDENT,NA
1197,JENNINGS,JETTRICE,BARNES,ACCESS,126,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
1198,JENNINGS,ADAM,ROSEN,GATOR,182,2005,TRUE,FALL,NA,NA,SYSTEM,2
1199,JENNINGS,MARYAM,LAGUNA,IMPACT,59,2005,FALSE,FALL,NA,NA,INDEPENDENT,2
1200,JENNINGS,AUDREY,GOLDMAN,SWAMP,216,2006,TRUE,FALL,NA,NA,SYSTEM,2
1201,JENNINGS,ELIZABETH,OLSON,ACTION,41,2006,FALSE,FALL,NA,NA,INDEPENDENT,1
1202,JENNINGS,RACHEL,MORIN,PROGRESS,14,2007,FALSE,FALL,NA,NA,INDEPENDENT,1
1203,JENNINGS,NICHOLAS,BALLO,INDEPENDENT,16,2007,FALSE,FALL,NA,NA,INDEPENDENT,NA
1204,JENNINGS,RACHEL,BEVANS,GATOR,179,2007,TRUE,FALL,NA,NA,SYSTEM,2
1205,JENNINGS,MARISSA,MARTINELLI,GATOR,176,2008,TRUE,FALL,NA,NA,SYSTEM,4
1206,JENNINGS,CASEY,ZYCH,ORANGE & BLUE,84,2008,FALSE,FALL,NA,NA,INDEPENDENT,2
1207,JENNINGS,KRISTIE,SCHMIEDEKE,UNITE,138,2009,TRUE,FALL,NA,NA,SYSTEM,2
1208,JENNINGS,DREW,KITCHEN,PROGRESS,80,2009,FALSE,FALL,NA,NA,INDEPENDENT,2
1209,JENNINGS,ALEXANDRA,ACRCENTALES,ORANGE & BLUE,19,2009,FALSE,FALL,NA,NA,INDEPENDENT,4
1210,JENNINGS,SYDNEY,GORODETSKY,INDEPENDENT,23,2010,FALSE,FALL,NA,NA,INDEPENDENT,NA
1211,JENNINGS,JOHN,WILKINS,UNITE,202,2010,TRUE,FALL,NA,NA,SYSTEM,4
1212,JENNINGS,JOSHUA,COMITER,UNITE,209,2011,TRUE,FALL,NA,NA,SYSTEM,6
1213,JENNINGS,JENNA,GOLDMAN,STUDENTS PARTY,176,2011,FALSE,FALL,NA,NA,INDEPENDENT,1
1214,JENNINGS,HUNTER,FUTCH,INDEPENDENT,11,2011,FALSE,FALL,NA,NA,INDEPENDENT,NA
1215,JENNINGS,JEREMY,ADAMS,INDEPENDENT,3,2011,FALSE,FALL,NA,NA,INDEPENDENT,NA
1216,JENNINGS,HANNE,STAERTZEL,SWAMP,223,2012,TRUE,FALL,NA,NA,SYSTEM,1
1217,JENNINGS,ALI,HARDAWAY,STUDENTS PARTY,76,2012,FALSE,FALL,NA,NA,INDEPENDENT,1
1218,JENNINGS,MATTHEW,WILSON,SWAMP,267,2013,TRUE,FALL,NA,NA,SYSTEM,3
1219,JENNINGS,REBECCA,WHITE,SWAMP,222,2014,TRUE,FALL,NA,NA,SYSTEM,5
1220,JENNINGS,NATHAN,MORALES,ACCESS,96,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
1221,JENNINGS,WAYNE,SELOGY,IMPACT,250,2015,TRUE,FALL,NA,NA,SYSTEM,1
1222,JENNINGS,JACKIE,PHILLIPS,IMPACT,213,2016,TRUE,FALL,NA,NA,SYSTEM,3
1223,JENNINGS,SNEH,PATEL,INSPIRE,68,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
1224,JENNINGS,SOPHIA,BOND,IMPACT,135,2017,TRUE,FALL,NA,NA,SYSTEM,5
1225,KEYS,ANNA,CHAPMAN,SUN,63,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
1226,KEYS,CHRIS,CARMODY,IMPACT,171,2000,TRUE,FALL,NA,NA,SYSTEM,1
1227,KEYS,BERNADETTE,CARTER,VOICE,44,2001,FALSE,FALL,NA,NA,INDEPENDENT,1
1228,KEYS,YSABEL,CRUZ,FUSION,143,2001,TRUE,FALL,NA,NA,SYSTEM,2
1229,KEYS,KEITH,HUMPHREY,INDEPENDENT,20,2002,FALSE,FALL,NA,NA,INDEPENDENT,NA
1230,KEYS,BRIAN,AUNGST,IGNITE,111,2002,TRUE,FALL,NA,NA,SYSTEM,2
1231,KEYS,JOSH,COUNIHAN,STUDENT ALLIANCE,29,2003,FALSE,FALL,NA,NA,INDEPENDENT,2
1232,KEYS,YVELLE,LEE,IGNITE,71,2003,TRUE,FALL,NA,NA,SYSTEM,3
1233,KEYS,JOSEPH,GALEA,INDEPENDENT,20,2004,FALSE,FALL,NA,NA,INDEPENDENT,NA
1234,KEYS,BERNARD,WILLIAMS,ACCESS,92,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
1235,KEYS,ADRIAN,OGLE,GATOR,146,2005,TRUE,FALL,NA,NA,SYSTEM,2
1236,KEYS,ADAM,REITH,INDEPENDENT,108,2005,FALSE,FALL,NA,NA,INDEPENDENT,NA
1237,KEYS,PAUL,PAKIOLIS,INDEPENDENT,15,2005,FALSE,FALL,NA,NA,INDEPENDENT,NA
1238,KEYS,SARA,EL-SHERBINI,SWAMP,53,2006,TRUE,FALL,NA,NA,SYSTEM,2
1239,KEYS,ELIZABETH,STINSON,ACTION,17,2006,FALSE,FALL,NA,NA,INDEPENDENT,1
1240,KEYS,DANIEL,BEN-ZADOK,GATOR,45,2007,TRUE,FALL,NA,NA,SYSTEM,2
1241,KEYS,ALAN,YANUCK,ORANGE & BLUE,112,2008,TRUE,FALL,NA,NA,INDEPENDENT,2
1242,KEYS,SERITA,LYLES,GATOR,41,2008,FALSE,FALL,NA,NA,SYSTEM,4
1243,KEYS,ALAN,YANUCK,ORANGE & BLUE,44,2009,TRUE,FALL,NA,NA,INDEPENDENT,4
1244,KEYS,DAISY,GLASSER,UNITE,20,2009,FALSE,FALL,NA,NA,SYSTEM,2
1245,KEYS,MATT,JANICKI,PROGRESS,13,2009,FALSE,FALL,NA,NA,INDEPENDENT,2
1246,KEYS,ALAN,YANUCK,INDEPENDENT,60,2010,FALSE,FALL,NA,NA,INDEPENDENT,NA
1247,KEYS,SHANNON,PRINGLE,UNITE,67,2010,TRUE,FALL,NA,NA,SYSTEM,4
1248,KEYS,JANASUELA,MITCHELL,UNITE,33,2011,TRUE,FALL,NA,NA,SYSTEM,6
1249,KEYS,TJ,BOYD,STUDENTS PARTY,32,2011,FALSE,FALL,NA,NA,INDEPENDENT,1
1250,KEYS,STEPHANIE,KREITZER,STUDENTS PARTY,82,2012,TRUE,FALL,NA,NA,INDEPENDENT,1
